trials,multiplications,threads,time
1281,1667,4,1083274082
357,1296,4,248638615
2378,20,1,102777776
1495,687,4,522536299
103,1493,1,312714360
810,2404,2,1932164472
1383,1757,2,2405419810
2007,73,8,68816913
1670,1889,1,6236947511
2303,678,2,1589635824
220,1849,4,209415989
511,1088,4,284529622
1941,204,1,785867227
235,1902,4,229875010
1730,1817,1,6324642163
1913,1712,1,6513623898
1918,2034,8,1488106877
848,215,1,365922383
871,1032,2,893214829
2163,551,8,467960033
2334,146,2,351524824
1385,89,4,67883985
1208,2145,2,2565415338
2055,486,8,398667119
708,504,1,711010815
1941,1879,8,1406154457
1179,1250,2,1484913687
2326,1819,4,2173003602
1921,1051,2,2028836885
843,981,2,832513523
1014,2216,2,2228350781
2209,1832,1,8051787077
1433,157,2,229313819
1415,2315,8,1255261925
1774,1352,1,4746978938
208,538,1,226687942
1576,2375,1,7417279237
1872,1845,4,1777334877
607,1902,1,2291043977
1089,1497,2,1689548453
1096,1368,8,587635750
2466,2209,4,2745180906
2313,1009,8,908541328
2209,2036,4,2267724199
1989,2496,2,4934606207
1054,1601,2,1679061507
1571,1095,2,1712946518
1350,1858,8,962799909
469,380,8,79507791
754,52,1,81741444
195,1240,1,487326267
187,2241,4,220298578
491,1133,8,224199913
1100,1802,1,3996506821
1426,1995,2,2852618436
354,972,8,145173994
1074,2203,4,1201141964
1218,1880,1,4541941689
636,413,1,525786636
1274,2124,2,2678895734
1183,2221,1,5226470194
1471,57,4,57225908
1082,1752,1,3756175932
725,759,8,221352221
1818,487,2,878760563
1481,1954,2,2883400487
2207,1397,2,3061300000
314,1494,1,940714824
553,2451,8,532298750
474,1695,1,1599220732
1467,2031,4,1502088428
1425,2241,8,1231238551
847,766,2,645960446
1151,2174,2,2474026078
793,1886,1,2957590040
2016,734,1,2956764865
2319,731,4,866585183
1345,18,1,63190317
156,1866,1,585489040
1964,53,4,57682603
428,2203,4,481025669
1182,200,8,103142498
2314,1368,2,3132536243
2026,878,4,945860921
473,1157,1,1100997510
1713,1821,2,3089018995
60,2,1,3154296
202,530,1,219076349
652,2413,2,1561347733
1524,685,8,416663308
582,1132,4,337702972
1207,59,8,37558008
1862,139,4,135347934
637,1303,2,825206029
1995,891,8,690803095
641,568,8,150653364
2305,11,2,27968473
2285,1874,8,1644363543
541,75,8,23435414
1642,27,8,24187823
12,1488,4,10902576
1789,47,8,43353411
2435,503,4,628693803
249,2494,2,627296476
1438,1745,4,1278395734
1716,440,8,303405649
1565,75,4,73917714
230,244,1,115386997
182,1274,8,102679621
89,2044,1,362592909
746,2457,1,3670431552
686,1509,2,1038743947
1161,2068,2,2405340251
721,346,1,502044588
1639,488,8,321756862
1619,1020,1,3304466940
243,180,2,48442711
559,189,8,52990417
1964,1687,8,1276873995
454,2265,2,1032939168
1177,2427,1,5753760515
1822,761,4,712696040
114,237,2,32961251
2167,1954,1,8421180009
2486,1951,4,2573727382
450,2022,2,929462203
1494,1987,2,2980772620
2276,2293,2,5239506744
1895,1714,4,1641879722
32,1606,4,31496057
1953,1630,1,6302016996
1758,143,2,255906865
384,305,4,63702325
1870,2450,2,4599750097
1255,2,4,5155854
1472,1941,8,1106541802
856,1054,1,1805807252
2191,912,2,2002281057
886,1131,1,1987929253
1266,2361,4,1508519690
2002,1240,1,4916362815
1058,1712,2,1796391932
2010,751,1,3010081362
1591,1436,8,885560967
722,1578,8,445988851
2019,666,4,681094064
652,550,2,365512426
2309,455,4,543245989
991,1243,8,483847924
1215,1344,4,833074003
934,2325,2,2178971547
314,620,4,111490280
170,1847,1,634299269
1908,585,8,435317288
623,952,1,1193030355
1316,871,1,2290038123
1816,1743,1,6302424399
1972,2361,4,2395700139
355,1670,2,588430238
2131,2147,8,1766598844
1073,2202,1,4723038599
1927,714,1,2745347578
1830,358,1,1308576369
1972,1053,8,801446489
1138,743,2,842513308
2465,1184,1,5784159639
70,154,1,27179756
2378,2082,8,1901797818
1656,1295,2,2152884929
268,425,8,57072100
2295,1643,8,1444549514
2164,1374,8,1143459391
1438,315,2,451831311
2093,1331,8,1072089729
2382,2437,4,2962129560
1511,472,2,723171255
1278,762,2,974053252
1672,210,8,148363867
1859,1914,8,1367070702
2168,2417,4,2695395641
290,2248,4,334437998
335,1800,8,241351510
1562,758,4,620219164
392,1018,4,270840690
2061,488,2,1021513954
2233,216,4,265415771
2271,554,1,2523035800
1857,102,1,381605591
2223,1733,4,1947813234
1612,2278,4,1892360978
157,1739,8,115791143
1700,1100,4,964157141
1141,170,1,396713381
1187,850,4,536301134
882,2463,2,2168632035
946,414,8,163449044
2016,623,2,1261779239
2110,883,1,3689910909
847,2450,4,1052043080
2023,1743,8,1348984204
987,159,8,76946265
146,1703,2,251346556
1583,1076,8,665231651
422,844,8,147305044
390,1754,1,1376822732
1441,908,4,678489968
1424,1032,4,756949868
2403,1561,8,1447647205
1731,2126,1,7366812065
1206,2372,8,1107158397
20,467,2,13955332
1218,2042,1,4949122700
2473,195,2,485327945
531,1796,4,487594379
2428,2386,1,11449707391
1256,199,1,497828813
63,2483,4,88156667
1652,984,8,644145396
1023,612,2,627212990
5,728,1,11640056
578,1047,4,309228723
1077,793,4,439028518
1010,2473,2,2511903134
2123,387,8,326475538
508,1507,8,303178363
1740,92,2,165859809
2091,651,4,693406701
2007,1228,2,2458894484
2152,2497,8,2059485726
428,1048,2,449518090
704,592,8,172640145
1361,1211,8,643377258
2409,1656,2,3950980461
522,594,8,141973982
2336,2335,4,2779331294
663,852,4,289687581
489,356,4,92339840
17,2042,4,20947074
1468,1092,2,1599126746
548,456,4,129483032
1149,1714,2,1975581472
1857,1463,4,1393519809
2007,1321,2,2660734656
2465,726,2,1783296951
109,2233,1,486314362
1951,2143,2,4191764829
76,2386,4,106647001
1592,1566,2,2505479586
2494,100,1,503506745
1649,639,2,1047922665
2491,378,2,936987324
1517,942,4,735781228
2467,2373,4,2960001465
1136,154,4,102910574
221,1683,8,151713118
1900,67,4,69060749
2409,1271,2,3049822749
859,1516,2,1304394458
527,1333,2,702810139
1704,2294,1,7764618553
60,139,8,8770212
671,743,8,201655708
1760,875,8,601027828
1065,1799,4,989041117
502,2487,2,1241066444
1522,344,2,527950577
806,1092,1,1765579775
1246,1865,4,1175619282
947,55,1,105379757
1276,2455,4,1592200456
1392,1433,4,1019680540
1728,1209,2,2115052827
596,1028,8,246820030
346,916,1,628967246
1999,2445,2,4897025476
861,1443,8,489000862
420,1639,2,685900294
1860,1189,8,855890567
1930,1773,4,1756022669
851,572,1,980524088
2086,53,1,225414858
2048,1329,8,1053278604
1598,2008,1,6340268553
1512,2126,4,1633644842
2151,1246,1,5297652355
670,1737,8,452526292
2372,627,4,759390037
73,1868,8,63450433
2230,1372,2,3060442044
733,1603,2,1177520652
540,2241,8,474415922
15,462,1,15497089
1907,2193,1,8279397526
1345,2347,8,1213757266
1561,133,2,209223369
502,449,4,117747868
2206,2211,1,9686416192
117,2319,4,150587010
1648,1155,2,1885311658
1706,889,8,599513532
1785,1477,1,5230473179
1879,295,8,224963021
2298,1099,1,4993565431
971,714,4,359713778
1215,1017,1,2447875970
1870,1398,4,1331796329
950,311,1,587848077
2473,251,2,621300539
171,1984,2,338145139
1839,2468,8,1737084177
2373,1214,1,5750041391
2131,431,8,363004590
957,504,2,482680017
621,777,8,195027757
221,2346,2,520591818
2290,1520,1,6915885098
1301,609,1,1578209056
2075,1969,4,2057036158
1396,2071,2,2869868969
324,735,4,137273590
2411,576,2,1380333427
2487,178,4,227715696
1514,1915,8,1115391954
434,2190,8,377020575
1602,1898,1,6068169758
1123,424,8,194590098
328,321,8,52089039
357,1349,8,192556059
1351,1643,1,4388254353
534,1753,1,1852898533
421,2267,2,946837259
1663,67,2,128617902
996,1375,1,2712696177
295,2045,2,615290555
2267,2471,2,5577154403
423,2071,4,448841883
738,742,1,1087581598
501,793,8,174529303
2229,922,4,1043205101
1398,2096,1,5794283405
2336,1720,4,2013498262
648,2170,2,1396485993
641,1650,8,418096131
1095,547,8,238783722
841,1600,1,2665750128
1519,361,1,1094191866
1581,634,4,521138421
454,856,2,394557123
1103,826,2,905500855
254,431,8,54232543
720,2274,8,633266375
1435,43,2,63846525
1673,1801,2,3002797813
1502,1506,1,4507959886
1245,1782,1,4413689331
706,815,8,230441160
2058,488,1,1999138062
666,2012,4,680315707
1790,1508,4,1377078011
338,1160,4,209694721
328,1175,8,159904026
822,1839,1,2992102415
777,1157,1,1792069538
993,926,8,363823463
72,364,8,17434136
1348,1540,1,4125006621
802,2347,2,1889911231
209,1571,4,168401688
1103,2140,1,4690906550
1494,1052,4,902020157
1309,1636,4,1092274155
623,1545,4,490688463
2193,1399,8,1189009335
876,2445,8,828225523
2141,1465,8,1207734309
2374,32,2,95432882
552,366,1,402047349
1090,1124,4,627859521
667,325,1,440187508
1416,1275,2,1789439434
1135,1229,2,1394739262
506,1723,1,1730135754
1022,1470,4,764837597
778,2264,8,683680798
2155,1258,1,5417951560
1944,563,2,1087034473
1583,1688,2,2658476628
690,962,1,1325325673
1594,1103,8,689467173
120,617,8,41225636
431,666,2,289983104
423,32,1,29291129
508,2475,4,638244497
