trials,multiplications,threads,time
508,992,4,2944628057
982,270,4,1610987951
123,425,1,389159012
151,336,1,380048476
824,146,4,834186896
706,115,2,555178283
692,255,1,1102767696
749,761,1,3311093973
666,509,2,1988089309
977,257,4,1526350408
272,46,8,188559069
332,123,8,368420074
739,551,8,2432063869
469,916,2,2496461328
921,676,8,3667920320
88,212,8,215957066
389,332,1,823013637
354,818,1,1751440944
884,695,1,3568378343
871,298,4,1593526048
129,952,8,892029081
295,129,1,309907695
615,432,8,1669643148
173,543,1,615755988
80,759,1,432359345
714,315,1,1362097696
282,619,4,1111975485
767,44,8,349656374
238,86,4,227233287
114,532,4,458292417
100,761,1,522684245
507,42,8,261451042
567,92,1,388300355
456,820,1,2210435887
703,441,1,1877448491
431,398,4,1081518292
572,370,2,1281761036
833,313,8,1599286333
242,415,4,666479215
675,686,1,2744167775
370,147,8,484664843
506,727,4,2193261702
836,730,8,3505491584
318,172,4,429989648
515,115,4,435178964
346,298,8,721970138
615,494,1,1793458311
974,147,2,930828933
796,342,4,1628996437
891,101,2,643190012
905,895,8,4723940974
387,274,4,727623532
391,73,1,255690636
99,473,8,417401049
79,515,1,318698643
200,594,2,754523836
412,693,4,1758196161
207,505,8,702097412
988,369,1,2128586264
894,974,1,5023309476
289,689,8,1304070334
80,863,8,610901229
771,283,2,1330398007
789,296,1,1439910481
806,6,1,125911137
522,660,2,2016739068
448,615,4,1677105389
286,743,2,1296112706
599,339,1,1255288823
273,882,2,1438404391
284,407,1,761549089
138,340,1,359928135
73,861,4,463208522
2,77,1,94288812
435,609,1,1561382757
967,162,1,1001214814
136,670,8,674880795
611,656,8,2403414350
191,560,4,708493577
251,360,4,617426366
651,156,1,669473491
485,410,2,1226002421
201,180,8,319386471
875,656,4,3370353391
174,476,8,596404918
682,721,2,2892132352
658,880,1,3362034927
566,129,4,544698602
981,420,8,2482527119
823,831,1,3959513526
892,723,2,3708400510
459,928,1,2486835896
800,703,8,3309969698
539,366,8,1244331649
723,845,8,3637477854
63,89,2,139552107
333,122,1,324922786
133,267,8,308952767
637,562,4,2142225299
773,957,2,4180754213
92,839,4,551146253
260,873,4,1371070235
922,148,1,868015732
66,768,2,383557495
586,887,2,3068827790
903,827,2,4312533597
485,480,2,1429199668
291,285,4,586523468
615,575,2,2063049713
824,776,2,3653762744
16,224,4,120073156
611,690,4,2484415204
762,683,4,3049318875
311,74,1,223980677
903,3,2,127575523
524,48,4,263588042
565,791,1,2632460852
5,858,8,93992448
230,35,4,148565712
685,346,2,1429781427
86,553,2,391915163
242,558,2,856533154
963,922,8,4961403663
576,105,2,437542939
75,810,1,431771263
760,188,1,879427126
328,588,1,1177926011
953,933,2,5176771416
539,581,4,1889290493
277,89,4,256369358
906,832,1,4374959204
51,510,1,238943531
975,219,4,1338804876
9,860,1,135808958
14,642,1,143472747
512,39,1,209303027
541,984,2,3093823067
639,936,4,3524852101
509,503,8,1616898086
107,2,2,95315214
10,581,8,120010800
8,30,1,94833251
147,802,8,805467024
164,307,1,379863389
789,372,2,1757461415
842,44,1,307406372
267,682,1,1125699019
418,627,2,1573611032
711,242,4,1079049980
97,576,4,420889380
815,279,8,1435325367
152,470,8,553475454
162,327,8,438904408
767,564,2,2544556875
448,518,2,1410949599
691,789,1,3140449273
508,294,2,946396029
361,610,1,1339131327
489,684,2,1966253206
608,446,1,1631320438
941,242,2,1382606003
866,594,4,3007905999
1000,693,2,3936913052
549,266,4,979552135
59,196,2,166311366
68,71,4,133338023
756,541,2,2371320422
11,719,8,137903499
788,566,2,2597825717
971,633,8,3599444196
152,909,4,896055970
324,452,1,912666570
90,669,8,490028436
593,262,1,983074801
104,733,4,548044376
858,71,1,447296040
61,369,8,242951525
897,603,2,3112701131
472,893,8,2525457225
375,792,1,1775602230
731,322,1,1417636819
21,894,8,188547227
684,324,4,1353839495
476,865,8,2452126391
286,191,8,450188505
182,571,1,684174675
647,849,2,3152330197
749,589,2,2553282912
105,600,2,443404774
988,798,4,4552391831
535,522,8,1695203363
881,659,1,3393102173
737,601,2,2564823779
826,380,8,1945945015
363,484,8,1130822972
231,251,8,457704136
935,970,1,5281566017
307,599,1,1128904610
892,881,2,4589939550
822,678,2,3195757464
451,444,8,1294096301
239,891,8,1346253442
125,581,2,503070994
284,43,4,179328297
24,635,2,185378114
371,697,2,1530333435
264,813,8,1382342820
552,58,4,299125126
445,374,2,1035489234
794,966,4,4457340251
273,216,1,430936932
382,95,8,324795018
112,355,2,321171573
423,692,2,1743698398
622,972,2,3513175510
43,761,8,286769544
595,838,1,2893066601
220,620,4,893296473
330,63,2,220974349
173,263,2,356363591
886,549,1,2845890065
399,622,2,1499743423
793,285,4,1390032417
596,330,8,1273212301
744,996,2,4314015782
501,455,1,1388925695
589,196,8,765804246
94,800,1,516926716
256,61,2,190794324
918,585,8,3136235785
756,324,1,1490571231
917,686,8,3654121025
392,907,4,2127199427
8,263,1,105759258
100,913,4,668585298
623,798,2,2914455847
333,400,8,867046567
568,119,2,488722100
790,399,4,1856332467
826,515,8,2575050516
349,883,2,1833820840
776,210,4,1039571637
559,747,1,2431543816
43,305,1,167455047
732,952,1,4019423882
192,612,4,779734898
92,224,1,209483726
760,420,8,1982053759
253,654,1,1029631858
992,726,8,4143179574
928,621,2,3329724263
625,654,2,2405295262
151,656,2,648110995
625,673,2,2441187211
582,55,1,277280609
633,739,8,2763650722
226,816,2,1122321385
827,70,1,425868051
672,634,4,2533630778
133,150,1,206458953
383,179,1,480374902
108,313,4,326254921
296,750,8,1381494151
55,26,1,102003556
285,280,4,573408003
957,212,1,1257991173
997,306,4,1820401135
750,211,8,1059500539
634,727,4,2695976299
225,994,1,1348066566
403,135,2,410444163
704,255,1,1110301230
