trials,multiplications,threads,time
6000,10000,2,70361711240
6000,10000,4,36600359794
6000,10000,8,21216770249
6000,10000,16,17640297080
7000,1000,1,15437256681
7000,1000,2,8337184655
7000,1000,4,4348989859
7000,1000,8,2511918080
7000,1000,16,2086607587
7000,2000,1,31012303217
7000,2000,2,16799104819
7000,2000,4,8610529700
7000,2000,8,4946549925
7000,2000,16,4160443899
7000,3000,1,46483994272
7000,3000,2,25189947113
7000,3000,4,12831330491
7000,3000,8,7394331074
7000,3000,16,6188598968
7000,4000,1,61894509285
7000,4000,2,32920782102
7000,4000,4,17106547003
7000,4000,8,9858718048
7000,4000,16,8299180789
7000,5000,1,76484404264
7000,5000,2,40993143671
7000,5000,4,21493015704
7000,5000,8,12405718463
7000,5000,16,10373781282
7000,6000,1,92914162185
7000,6000,2,50191824197
7000,6000,4,25690268872
7000,6000,8,14800654384
7000,6000,16,12271848019
7000,7000,1,107857201104
7000,7000,2,57353422792
7000,7000,4,29910873042
7000,7000,8,17308541450
7000,7000,16,14542011637
7000,8000,1,123689458412
7000,8000,2,65495845182
7000,8000,4,34137577282
7000,8000,8,19983648291
7000,8000,16,16635780296
7000,9000,1,139350958975
7000,9000,2,75187132083
7000,9000,4,38828442177
7000,9000,8,22206508438
7000,9000,16,18674047347
7000,10000,1,154602171810
7000,10000,2,81468175909
7000,10000,4,42831811466
7000,10000,8,24731838234
7000,10000,16,20818190338
8000,1000,1,17886870741
8000,1000,2,9392304025
8000,1000,4,4894037884
8000,1000,8,2889676326
8000,1000,16,2368314415
8000,2000,1,35452867202
8000,2000,2,18809201928
8000,2000,4,9876300907
8000,2000,8,5646681737
8000,2000,16,4771199257
8000,3000,1,53150704766
8000,3000,2,28660853662
8000,3000,4,14701928783
8000,3000,8,8525548455
8000,3000,16,7071575497
8000,4000,1,70617780985
8000,4000,2,37310890754
8000,4000,4,19561909650
8000,4000,8,11265076501
8000,4000,16,9442522782
8000,5000,1,87988113414
8000,5000,2,47619234766
8000,5000,4,24459608429
8000,5000,8,14130242957
8000,5000,16,11819361707
8000,6000,1,106139052013
8000,6000,2,55904943106
8000,6000,4,29647839886
8000,6000,8,17160520739
8000,6000,16,14273644174
8000,7000,1,123514583738
8000,7000,2,65865906331
8000,7000,4,34306325153
8000,7000,8,19732815732
8000,7000,16,16444028586
8000,8000,1,141323009907
8000,8000,2,74677763021
8000,8000,4,39172181202
8000,8000,8,22557038162
8000,8000,16,18983102037
8000,9000,1,157819502623
8000,9000,2,84077609199
8000,9000,4,44092184087
8000,9000,8,25389030194
8000,9000,16,21131232224
8000,10000,1,175652649135
8000,10000,2,95719197313
8000,10000,4,48839645488
8000,10000,8,28693388411
8000,10000,16,23297394606
9000,1000,1,19739527022
9000,1000,2,10633727260
9000,1000,4,5611538015
9000,1000,8,3247547129
9000,1000,16,2692186765
9000,2000,1,39824187586
9000,2000,2,21573445457
9000,2000,4,11103416680
9000,2000,8,6358334803
9000,2000,16,5289710389
9000,3000,1,59420848759
9000,3000,2,31596997216
9000,3000,4,16585565116
9000,3000,8,9523427590
9000,3000,16,8018933534
9000,4000,1,79795607164
9000,4000,2,42192936449
9000,4000,4,22025296248
9000,4000,8,12712234463
9000,4000,16,10617673734
9000,5000,1,99246119854
9000,5000,2,52572512659
9000,5000,4,27500417398
9000,5000,8,16125622956
9000,5000,16,13320401494
9000,6000,1,119242105527
9000,6000,2,62836435028
9000,6000,4,33103068435
9000,6000,8,19104859005
9000,6000,16,16047314716
9000,7000,1,137960845757
9000,7000,2,75331350747
9000,7000,4,38513459408
9000,7000,8,22244613480
9000,7000,16,18618578947
9000,8000,1,158798447633
9000,8000,2,83819983552
9000,8000,4,43825876108
9000,8000,8,25456433661
9000,8000,16,21356405353
9000,9000,1,177891127475
9000,9000,2,94454306458
9000,9000,4,49428361025
9000,9000,8,28579423188
9000,9000,16,24003607406
9000,10000,1,198749483378
9000,10000,2,105093842691
9000,10000,4,55514133040
9000,10000,8,31935689884
9000,10000,16,26679053915
10000,1000,1,22190346507
10000,1000,2,12171066262
10000,1000,4,6250179063
10000,1000,8,3553006965
10000,1000,16,3004348156
10000,2000,1,44209047123
10000,2000,2,23639203662
10000,2000,4,12286201155
10000,2000,8,7209969224
10000,2000,16,5965373505
10000,3000,1,66339513182
10000,3000,2,35113662667
10000,3000,4,18431341266
10000,3000,8,10680440779
10000,3000,16,8871044040
10000,4000,1,88674209209
10000,4000,2,46604611294
10000,4000,4,24432971008
10000,4000,8,14106243615
10000,4000,16,11673237825
10000,5000,1,110318292342
10000,5000,2,58475356339
10000,5000,4,30828419011
10000,5000,8,17657137064
10000,5000,16,14597727623
10000,6000,1,132278005261
10000,6000,2,70008893828
10000,6000,4,37160767358
10000,6000,8,21208040491
10000,6000,16,17849202133
10000,7000,1,154033831349
10000,7000,2,81433704181
10000,7000,4,42765686032
10000,7000,8,24779206393
10000,7000,16,20757877886
10000,8000,1,176182398515
10000,8000,2,95426205366
10000,8000,4,49015287615
10000,8000,8,28223280351
10000,8000,16,23453065922
10000,9000,1,198049859986
10000,9000,2,104684112668
10000,9000,4,54876865385
10000,9000,8,31786686428
10000,9000,16,26555634974
10000,10000,1,220562891016
10000,10000,2,117403478878
10000,10000,4,61273650893
10000,10000,8,35360631275
10000,10000,16,29651433760
