trials,multiplications,threads,time
8000,2000,4,13471911744
8000,2000,8,10120710792
8000,2000,16,9119497760
8000,3000,4,20281259840
8000,3000,8,14889132512
8000,3000,16,13156100295
8000,4000,4,26974994221
8000,4000,8,20414992432
8000,4000,16,17754048158
8000,5000,4,33845916265
8000,5000,8,25309643342
8000,5000,16,21977554877
8000,6000,4,40321282511
8000,6000,8,29752449292
8000,6000,16,26405391319
8000,7000,4,49225189266
8000,7000,8,34517552026
8000,7000,16,30584057772
8000,8000,4,54164817427
8000,8000,8,40373484881
8000,8000,16,35149796358
8000,9000,4,60594930826
8000,9000,8,45645408008
8000,9000,16,40568080247
8000,10000,4,68305212003
8000,10000,8,50864026132
8000,10000,16,45952819985
9000,1000,4,7796434257
9000,1000,8,5796661974
9000,1000,16,5294530438
9000,2000,4,15625025217
9000,2000,8,11867606892
9000,2000,16,10639805453
9000,3000,4,23460777684
9000,3000,8,17747845339
9000,3000,16,15624616452
9000,4000,4,33064668580
9000,4000,8,23439042997
9000,4000,16,20501931537
9000,5000,4,39040552009
9000,5000,8,30068542914
9000,5000,16,25677505793
9000,6000,4,46434709609
9000,6000,8,35070074878
9000,6000,16,30989637066
9000,7000,4,54477601902
9000,7000,8,40793075735
9000,7000,16,36962000821
9000,8000,4,62051113684
9000,8000,8,46640444922
9000,8000,16,41549187854
9000,9000,4,69938635761
9000,9000,8,52484172958
9000,9000,16,46553010663
9000,10000,4,78054078660
9000,10000,8,59933425565
9000,10000,16,51208103312
10000,1000,4,8728809910
10000,1000,8,6475612114
10000,1000,16,5908591337
10000,2000,4,17373182651
10000,2000,8,13396815858
10000,2000,16,11551359951
10000,3000,4,26024280831
10000,3000,8,19471962079
10000,3000,16,17359086938
10000,4000,4,34581043894
10000,4000,8,25576557778
10000,4000,16,23063587559
10000,5000,4,43721587162
10000,5000,8,31613887540
10000,5000,16,28881347758
10000,6000,4,53658752191
10000,6000,8,39650897505
10000,6000,16,35252884053
10000,7000,4,60371677179
10000,7000,8,45434710417
10000,7000,16,40958770000
10000,8000,4,69860511937
10000,8000,8,52273192774
10000,8000,16,45616860515
10000,9000,4,77963517346
10000,9000,8,58981142313
10000,9000,16,55794524906
10000,10000,4,88456305815
10000,10000,8,63135648386
10000,10000,16,62642081845
